,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
4427,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})","frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})",0.19171022916005576,0.21208764087061893,0.1917065177655178,0.9999806406024644,4.714940656124741,1.0,0.15104714753219584,40699.218954515294,0.9747843924118642,0.9038865362405067,0.9999754295039146,0.951941497132101
4428,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})",0.8478829277706952,0.21208764087061893,0.1917065177655178,0.2261002214887899,1.066069765124688,1.0,0.011881027880157685,1.018106453842289,0.40741702989926953,0.22079287697348315,0.017784440687863338,0.5650012875752638
4429,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.21217300294499156,0.8478662264952744,0.1917065177655178,0.903538692975091,1.0656618517639787,1.0,0.011812194394377057,1.5771481664191056,0.07821010122705649,0.22077541844044382,0.3659441634640537,0.5648216840938874
4430,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})",0.19383500253302677,0.9723037182606178,0.1917065177655178,0.9890190897428534,1.0171915124547073,1.0,0.0032400240735996066,2.5222209353142455,0.020964640555938302,0.19673664024010531,0.6035240267818136,0.5930932045680424
4431,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})",0.19383500253302677,0.20865274522575486,0.1917065177655178,0.9890190897428534,4.740024334080866,1.0,0.1512623123661606,72.06572462963321,0.9787458168153419,0.9095046924797071,0.9861237779105214,0.9539008592730134
4432,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})",0.19383500253302677,0.20865274522575486,0.1917065177655178,0.9890190897428534,4.740024334080866,1.0,0.1512623123661606,72.06572462963321,0.9787458168153419,0.9095046924797071,0.9861237779105214,0.9539008592730134
4433,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})",0.9723037182606178,0.19383500253302677,0.1917065177655178,0.1971673193932315,1.0171915124547073,1.0,0.0032400240735996066,1.0041506990693083,0.6102248511085154,0.19673664024010531,0.004133541980456997,0.5930932045680424
4434,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})",0.21208764087061893,0.19171022916005576,0.1917065177655178,0.9039023536617377,4.714940656124741,1.0,0.15104714753219584,8.411129737712574,0.9999947888005646,0.9038865362405067,0.881109906613811,0.951941497132101
4435,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})",0.21208764087061893,0.19171022916005576,0.1917065177655178,0.9039023536617377,4.714940656124741,1.0,0.15104714753219584,8.411129737712574,0.9999947888005646,0.9038865362405067,0.881109906613811,0.951941497132101
4436,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9996121592707852,0.19171022916005576,0.1917065177655178,0.19178089820892863,1.0003686242991963,1.0,7.064164053743882e-05,1.0000874379839777,0.9501025488993148,0.191780186160832,8.743033924509126e-05,0.5958807694056965
4437,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})",0.8656400949374723,0.2086991376574791,0.1917065177655178,0.22146215140296308,1.0611550861625068,1.0,0.011048176430328988,1.0163935687500403,0.4289276410979413,0.21719851818835492,0.01612915434933445,0.5700202704660284
4438,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})",0.2086991376574791,0.19382943544121986,0.1917065177655178,0.9185783895290938,4.739106768990508,1.0,0.1512544817362992,9.901186673860288,0.9970793784184394,0.9093285684106754,0.899002005220237,0.9538129427420674
4439,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})",0.2086991376574791,0.19382943544121986,0.1917065177655178,0.9185783895290938,4.739106768990508,1.0,0.1512544817362992,9.901186673860288,0.9970793784184394,0.9093285684106754,0.899002005220237,0.9538129427420674
4440,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})",0.9725097006574736,0.19382943544121986,0.1917065177655178,0.19712555837326143,1.017005275408962,1.0,0.003205511525969984,1.0041054027393912,0.6082484282054508,0.19669618496185343,0.0040886173186508576,0.5930865271641513
4441,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})",0.8478829277706952,0.21208764087061893,0.1917065177655178,0.2261002214887899,1.066069765124688,1.0,0.011881027880157685,1.018106453842289,0.40741702989926953,0.22079287697348315,0.017784440687863338,0.5650012875752638
4442,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})",0.21217300294499156,0.8478662264952744,0.1917065177655178,0.903538692975091,1.0656618517639787,1.0,0.011812194394377057,1.5771481664191056,0.07821010122705649,0.22077541844044382,0.3659441634640537,0.5648216840938874
4443,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})",0.21217300294499156,0.1917065177655178,0.1917065177655178,0.903538692975091,4.713134970612931,1.0,0.15103157020708052,8.379458118121482,1.0,0.903538692975091,0.8806605408245443,0.9517693464875455
4444,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})",0.19383500253302677,0.20865274522575486,0.1917065177655178,0.9890190897428534,4.740024334080866,1.0,0.1512623123661606,72.06572462963321,0.9787458168153419,0.9095046924797071,0.9861237779105214,0.9539008592730134
4445,"frozenset({'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.21217300294499156,0.1917065177655178,0.1917065177655178,0.903538692975091,4.713134970612931,1.0,0.15103157020708052,8.379458118121482,1.0,0.903538692975091,0.8806605408245443,0.9517693464875455
4446,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0'})",0.19383500253302677,0.20865274522575486,0.1917065177655178,0.9890190897428534,4.740024334080866,1.0,0.1512623123661606,72.06572462963321,0.9787458168153419,0.9095046924797071,0.9861237779105214,0.9539008592730134
4447,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE DA VIA_bin_0.0'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})",0.8656623633046999,0.20865274522575486,0.1917065177655178,0.221456454493032,1.0613637230290163,1.0,0.011083689223377408,1.0164457201413695,0.4303776974233238,0.2172044548075043,0.016179634402004428,0.5701195416481026
4448,frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9996121592707852,0.19171022916005576,0.1917065177655178,0.19178089820892863,1.0003686242991963,1.0,7.064164053743882e-05,1.0000874379839777,0.9501025488993148,0.191780186160832,8.743033924509126e-05,0.5958807694056965
4449,frozenset({'ACIMA VELOCIDADE PERMITIDA_False'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.9725097006574736,0.19382943544121986,0.1917065177655178,0.19712555837326143,1.017005275408962,1.0,0.003205511525969984,1.0041054027393912,0.6082484282054508,0.19669618496185343,0.0040886173186508576,0.5930865271641513
4450,"frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.21217300294499156,0.1917065177655178,0.1917065177655178,0.903538692975091,4.713134970612931,1.0,0.15103157020708052,8.379458118121482,1.0,0.903538692975091,0.8806605408245443,0.9517693464875455
4451,frozenset({'SENTIDO_Barro Preto/Centro'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'VELOCIDADE DA VIA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.21217300294499156,0.1917065177655178,0.1917065177655178,0.903538692975091,4.713134970612931,1.0,0.15103157020708052,8.379458118121482,1.0,0.903538692975091,0.8806605408245443,0.9517693464875455
4452,frozenset({'VELOCIDADE DA VIA_bin_0.0'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",1.0,0.1917065177655178,0.1917065177655178,0.1917065177655178,1.0,1.0,0.0,1.0,0.0,0.19170651776551784,0.0,0.5958532588827589
4453,frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL'}),"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'VELOCIDADE DA VIA_bin_0.0'})",0.8656623633046999,0.20865274522575486,0.1917065177655178,0.221456454493032,1.0613637230290163,1.0,0.011083689223377408,1.0164457201413695,0.4303776974233238,0.2172044548075043,0.016179634402004428,0.5701195416481026
4454,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0'})",frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL'}),0.2086119198858375,0.8656623633046999,0.1917065177655178,0.9189624345072365,1.0615714318444682,1.0,0.011119030183612988,1.657720538350774,0.0732892919473707,0.21721450213309954,0.3967620133397903,0.5702094445001342
4455,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",frozenset({'TAMANHO_bin_0.0'}),0.1917065177655178,0.9999220607147032,0.1917065177655178,1.0,1.0000779453603024,1.0,1.4941468981372052e-05,inf,9.642448814666351e-05,0.1917214603991174,1.0,0.5958607301995587
4456,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",frozenset({'SENTIDO_Barro Preto/Centro'}),0.1917065177655178,0.21217300294499156,0.1917065177655178,1.0,4.713134970612931,1.0,0.15103157020708052,inf,0.9746793885769124,0.903538692975091,1.0,0.9517693464875455
4457,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730'})",0.1917065177655178,0.21217300294499156,0.1917065177655178,1.0,4.713134970612931,1.0,0.15103157020708052,inf,0.9746793885769124,0.903538692975091,1.0,0.9517693464875455
4458,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",frozenset({'ACIMA VELOCIDADE PERMITIDA_False'}),0.19382943544121986,0.9725097006574736,0.1917065177655178,0.9890474959550412,1.017005275408962,1.0,0.003205511525969984,2.5099556439040556,0.02074118319507296,0.19669618496185343,0.6015865848351918,0.5930865271641513
4459,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",frozenset({'VELOCIDADE AFERIDA_bin_0.0'}),0.19171022916005576,0.9996121592707852,0.1917065177655178,0.9999806406024644,1.0003686242991963,1.0,7.064164053743882e-05,20.0337189471617,0.0004558865875675472,0.191780186160832,0.9500841554861846,0.5958807694056965
4460,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0'})",0.20865274522575486,0.8656623633046999,0.1917065177655178,0.9187826288031733,1.0613637230290165,1.0,0.011083689223377408,1.6540505401207675,0.07306011666737623,0.2172044548075043,0.3954235522168586,0.5701195416481026
4461,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})",0.2086119198858375,0.19383500253302677,0.1917065177655178,0.9189624345072365,4.74095195655211,1.0,0.15127022574602692,9.94804067181611,0.9970732657947355,0.9096808847874327,0.8994776928452746,0.953990762125045
4462,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro'})",0.1917065177655178,0.21212289911872936,0.1917065177655178,1.0,4.714248221924783,1.0,0.15104117543713996,inf,0.9747413757478637,0.9037521105074842,1.0,0.9518760552537421
4463,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730'})",0.2086119198858375,0.19383500253302677,0.1917065177655178,0.9189624345072365,4.74095195655211,1.0,0.15127022574602692,9.94804067181611,0.9970732657947355,0.9096808847874327,0.8994776928452746,0.953990762125045
4464,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})","frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})",0.1917065177655178,0.21212289911872936,0.1917065177655178,1.0,4.714248221924783,1.0,0.15104117543713996,inf,0.9747413757478637,0.9037521105074842,1.0,0.9518760552537421
4465,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})",0.8478662264952744,0.21217300294499156,0.1917065177655178,0.2261046752126838,1.0656618517639787,1.0,0.011812194394377057,1.0180020111525045,0.4050121663955587,0.22077541844044382,0.01768366953629476,0.5648216840938874
4466,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.2120468155307016,0.8478829277706952,0.1917065177655178,0.904076381839185,1.066275015368262,1.0,0.011915642988894026,1.5858145798283183,0.07888241333953849,0.2208032590319085,0.36940925331367497,0.5650883016639875
4467,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0'})",0.19382943544121986,0.9724633082257493,0.1917065177655178,0.9890474959550412,1.0170537927642223,1.0,0.0032145037448198244,2.5141914270212116,0.02079936712515204,0.19670554812961502,0.6022578116954325,0.5930912292099408
4468,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'SENTIDO_Barro Preto/Centro'})",0.19382943544121986,0.2086991376574791,0.1917065177655178,0.9890474959550412,4.739106768990508,1.0,0.1512544817362992,72.24839717879276,0.9786883900905916,0.9093285684106754,0.9861588624931665,0.9538129427420674
4469,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730'})",0.19382943544121986,0.2086991376574791,0.1917065177655178,0.9890474959550412,4.739106768990508,1.0,0.1512544817362992,72.24839717879276,0.9786883900905916,0.9093285684106754,0.9861588624931665,0.9538129427420674
4470,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'VELOCIDADE AFERIDA_bin_0.0'})",0.20865645662029278,0.8656400949374723,0.1917065177655178,0.9187662863190474,1.0613721472610538,1.0,0.011085122847411005,1.6539919077223233,0.07306990935183857,0.21720902165845618,0.39540212057199325,0.5701142188610052
4471,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})",0.19171022916005576,0.9995676225363299,0.1917065177655178,0.9999806406024644,1.0004131967230856,1.0,7.917978810589865e-05,22.334241697073303,0.0005109876148019075,0.1917887310869767,0.9552257017021966,0.5958850419004955
4472,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})",0.19171022916005576,0.21208764087061893,0.1917065177655178,0.9999806406024644,4.714940656124741,1.0,0.15104714753219584,40699.218954515294,0.9747843924118642,0.9038865362405067,0.9999754295039146,0.951941497132101
4473,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})","frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})",0.19171022916005576,0.21208764087061893,0.1917065177655178,0.9999806406024644,4.714940656124741,1.0,0.15104714753219584,40699.218954515294,0.9747843924118642,0.9038865362405067,0.9999754295039146,0.951941497132101
4474,"frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0'})",0.19383500253302677,0.9723037182606178,0.1917065177655178,0.9890190897428534,1.0171915124547073,1.0,0.0032400240735996066,2.5222209353142455,0.020964640555938302,0.19673664024010531,0.6035240267818136,0.5930932045680424
4475,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'SENTIDO_Barro Preto/Centro'})",0.20865274522575486,0.19383500253302677,0.1917065177655178,0.9187826288031733,4.740024334080867,1.0,0.1512623123661606,9.926016880222189,0.9970725420142448,0.9095046924797071,0.8992546545037091,0.9539008592730134
4476,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'SENTIDO_Barro Preto/Centro'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})",0.20865274522575486,0.19383500253302677,0.1917065177655178,0.9187826288031733,4.740024334080867,1.0,0.1512623123661606,9.926016880222189,0.9970725420142448,0.9095046924797071,0.8992546545037091,0.9539008592730134
4477,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0'})","frozenset({'CLASSIFICAÇÃO_AUTOMÓVEL', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})",0.9722591815261625,0.19383500253302677,0.1917065177655178,0.1971763511295359,1.0172381074256174,1.0,0.0032486568516355563,1.004161995727468,0.6108684440899679,0.19674563256195735,0.0041447453151747995,0.5930977204361947
4478,"frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'VELOCIDADE AFERIDA_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})","frozenset({'TAMANHO_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})",0.8478662264952744,0.21212289911872936,0.1917065177655178,0.2261046752126838,1.0659135630902752,1.0,0.011854675736482967,1.01806675353388,0.40646875099138075,0.22078815817876007,0.017746138424781326,0.564928392860084
4479,"frozenset({'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730', 'SENTIDO_Barro Preto/Centro'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'TAMANHO_bin_0.0', 'CLASSIFICAÇÃO_AUTOMÓVEL'})",0.21208764087061893,0.8478829277706952,0.1917065177655178,0.9039023536617377,1.0660697651246878,1.0,0.011881027880157685,1.5829427465252883,0.07865733421559294,0.22079287697348315,0.36826521224782377,0.5650012875752638
4480,"frozenset({'TAMANHO_bin_0.0', 'VELOCIDADE AFERIDA_bin_0.0', 'ENDEREÇO_Av. do Contorno, nº 10.730'})","frozenset({'ACIMA VELOCIDADE PERMITIDA_False', 'CLASSIFICAÇÃO_AUTOMÓVEL', 'SENTIDO_Barro Preto/Centro'})",0.2120468155307016,0.19171022916005576,0.1917065177655178,0.904076381839185,4.715848422904895,1.0,0.15105497416746694,8.42638952051261,0.9999947900736329,0.9040605583267699,0.8813252108075861,0.9520285112208247
